C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.2_M2.xdf;03.10.19;11:52:29;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
;1,27;-0,99;1,27;1,16;;;;;;;;;;;;;;;;
;1,27;-1,57;1,27;-0,64;;;;;;;;;;;;;;;;
;1,27;-0,19;1,27;-1,20;;;;;;;;;;;;;;;;
;1,27;-0,17;1,27;0,90;;;;;;;;;;;;;;;;
;1,28;1,33;1,28;0,58;;;;;;;;;;;;;;;;
;1,28;1,01;1,28;-0,40;;;;;;;;;;;;;;;;
;1,28;0,11;1,28;0,91;;;;;;;;;;;;;;;;
;1,28;-0,78;1,28;-0,16;;;;;;;;;;;;;;;;
;1,28;-0,42;1,28;-1,23;;;;;;;;;;;;;;;;
;1,28;-1,54;1,28;-2,65;;;;;;;;;;;;;;;;
;1,28;-2,87;1,28;-0,68;;;;;;;;;;;;;;;;
;1,28;-2,24;1,28;-0,70;;;;;;;;;;;;;;;;
;1,28;0,26;1,28;-1,32;;;;;;;;;;;;;;;;
;1,28;1,18;1,28;1,09;;;;;;;;;;;;;;;;
;1,28;1,69;1,28;0,85;;;;;;;;;;;;;;;;
;1,28;0,79;1,28;0,09;;;;;;;;;;;;;;;;
;1,28;-0,52;1,28;0,07;;;;;;;;;;;;;;;;
;1,28;-1,44;1,28;-0,35;;;;;;;;;;;;;;;;
;1,28;-0,60;1,28;0,21;;;;;;;;;;;;;;;;
;1,28;0,60;1,28;-1,35;;;;;;;;;;;;;;;;
;1,28;0,17;1,28;0,72;;;;;;;;;;;;;;;;
;1,28;0,29;1,28;1,75;;;;;;;;;;;;;;;;
;1,28;1,52;1,28;0,70;;;;;;;;;;;;;;;;
;1,28;2,43;1,28;2,59;;;;;;;;;;;;;;;;
;1,28;2,75;1,28;1,41;;;;;;;;;;;;;;;;
;1,28;1,82;1,28;1,19;;;;;;;;;;;;;;;;
;1,28;-0,28;1,28;-1,03;;;;;;;;;;;;;;;;
;1,28;-2,78;1,28;-1,78;;;;;;;;;;;;;;;;
;1,28;-3,81;1,28;-1,49;;;;;;;;;;;;;;;;
;1,28;-2,23;1,28;-3,24;;;;;;;;;;;;;;;;
;1,28;-1,58;1,28;-2,29;;;;;;;;;;;;;;;;
;1,28;-1,18;1,28;0,53;;;;;;;;;;;;;;;;
;1,28;0,42;1,28;0,14;;;;;;;;;;;;;;;;
;1,28;2,05;1,28;1,44;;;;;;;;;;;;;;;;
;1,28;2,46;1,28;0,95;;;;;;;;;;;;;;;;
;1,28;1,24;1,28;0,75;;;;;;;;;;;;;;;;
;1,28;-0,92;1,28;-1,33;;;;;;;;;;;;;;;;
;1,28;-3,16;1,28;-1,80;;;;;;;;;;;;;;;;
;1,28;-3,43;1,28;-1,71;;;;;;;;;;;;;;;;
;1,28;-2,07;1,28;-2,74;;;;;;;;;;;;;;;;
;1,28;-0,72;1,28;-0,03;;;;;;;;;;;;;;;;
;1,28;1,08;1,28;1,30;;;;;;;;;;;;;;;;
;1,28;2,58;1,28;0,29;;;;;;;;;;;;;;;;
;1,28;1,59;1,28;2,29;;;;;;;;;;;;;;;;
;1,28;1,47;1,28;2,81;;;;;;;;;;;;;;;;
;1,29;1,96;1,29;0,10;;;;;;;;;;;;;;;;
;1,29;0,90;1,29;0,48;;;;;;;;;;;;;;;;
;1,29;-0,42;1,29;1,69;;;;;;;;;;;;;;;;
;1,29;0,33;1,29;-0,05;;;;;;;;;;;;;;;;
;1,29;0,58;1,29;-0,89;;;;;;;;;;;;;;;;
;1,29;-0,33;1,29;0,19;;;;;;;;;;;;;;;;
;1,29;-0,88;1,29;0,95;;;;;;;;;;;;;;;;
;1,29;0,34;1,29;-1,58;;;;;;;;;;;;;;;;
;1,29;-0,59;1,29;-0,96;;;;;;;;;;;;;;;;
;1,29;-1,19;1,29;0,70;;;;;;;;;;;;;;;;
;1,29;-0,83;1,29;-2,01;;;;;;;;;;;;;;;;
;1,29;-0,81;1,29;-1,58;;;;;;;;;;;;;;;;
;1,29;-1,94;1,29;-0,91;;;;;;;;;;;;;;;;
;1,29;-1,58;1,29;-1,39;;;;;;;;;;;;;;;;
;1,29;-1,22;1,29;-0,29;;;;;;;;;;;;;;;;
;1,29;0,72;1,29;-0,15;;;;;;;;;;;;;;;;
;1,29;0,87;1,29;0,95;;;;;;;;;;;;;;;;
;1,29;1,88;1,29;1,27;;;;;;;;;;;;;;;;
;1,29;0,71;1,29;-0,20;;;;;;;;;;;;;;;;
;1,29;0,18;1,29;1,84;;;;;;;;;;;;;;;;
;1,29;-0,26;1,29;-0,57;;;;;;;;;;;;;;;;
;1,29;0,68;1,29;0,47;;;;;;;;;;;;;;;;
;1,29;0,00;1,29;0,02;;;;;;;;;;;;;;;;
;1,29;0,69;1,29;0,78;;;;;;;;;;;;;;;;
;1,29;0,35;1,29;1,52;;;;;;;;;;;;;;;;
;1,29;2,37;1,29;1,18;;;;;;;;;;;;;;;;
;1,29;1,58;1,29;0,72;;;;;;;;;;;;;;;;
;1,29;1,37;1,29;2,04;;;;;;;;;;;;;;;;
;1,29;0,09;1,29;0,09;;;;;;;;;;;;;;;;
;1,29;0,55;1,29;0,82;;;;;;;;;;;;;;;;
;1,29;-0,28;1,29;-0,82;;;;;;;;;;;;;;;;
;1,29;-0,11;1,29;-0,59;;;;;;;;;;;;;;;;
;1,29;-1,78;1,29;-0,83;;;;;;;;;;;;;;;;
;1,29;-0,83;1,29;-0,34;;;;;;;;;;;;;;;;
;1,29;-0,68;1,29;-0,25;;;;;;;;;;;;;;;;
;1,29;1,35;1,29;-0,13;;;;;;;;;;;;;;;;
;1,29;-0,02;1,29;-0,79;;;;;;;;;;;;;;;;
;1,29;-0,36;1,29;1,08;;;;;;;;;;;;;;;;
;1,29;-1,11;1,29;-0,37;;;;;;;;;;;;;;;;
;1,29;1,03;1,29;0,73;;;;;;;;;;;;;;;;
;1,29;0,72;1,29;-1,00;;;;;;;;;;;;;;;;
;1,30;0,51;1,30;0,79;;;;;;;;;;;;;;;;
;1,30;-1,13;1,30;0,50;;;;;;;;;;;;;;;;
;1,30;0,64;1,30;0,09;;;;;;;;;;;;;;;;
;1,30;0,20;1,30;-0,37;;;;;;;;;;;;;;;;
;1,30;0,83;1,30;0,01;;;;;;;;;;;;;;;;
;1,30;-1,48;1,30;-1,25;;;;;;;;;;;;;;;;
;1,30;-1,30;1,30;0,18;;;;;;;;;;;;;;;;
;1,30;-1,67;1,30;-1,79;;;;;;;;;;;;;;;;
;1,30;0,19;1,30;0,30;;;;;;;;;;;;;;;;
;1,30;-0,01;1,30;-0,92;;;;;;;;;;;;;;;;
;1,30;0,63;1,30;-0,40;;;;;;;;;;;;;;;;
;1,30;-1,73;1,30;-0,81;;;;;;;;;;;;;;;;
;1,30;-1,03;1,30;0,47;;;;;;;;;;;;;;;;
;1,30;-0,44;1,30;0,10;;;;;;;;;;;;;;;;
;1,30;2,32;1,30;-0,49;;;;;;;;;;;;;;;;
;1,30;-0,13;1,30;-1,46;;;;;;;;;;;;;;;;
;1,30;-1,61;1,30;1,64;;;;;;;;;;;;;;;;
;1,30;-1,94;1,30;-1,08;;;;;;;;;;;;;;;;
;1,30;0,90;1,30;-0,63;;;;;;;;;;;;;;;;
;1,30;0,04;1,30;-1,69;;;;;;;;;;;;;;;;
;1,30;-0,79;1,30;0,01;;;;;;;;;;;;;;;;
;1,30;-2,55;1,30;-0,56;;;;;;;;;;;;;;;;
;1,30;-0,32;1,30;-0,34;;;;;;;;;;;;;;;;
;1,30;0,45;1,30;0,83;;;;;;;;;;;;;;;;
;1,30;3,20;1,30;1,70;;;;;;;;;;;;;;;;
;1,30;1,82;1,30;-0,02;;;;;;;;;;;;;;;;
;1,30;0,91;1,30;3,71;;;;;;;;;;;;;;;;
;1,30;0,67;1,30;1,27;;;;;;;;;;;;;;;;
;1,30;2,99;1,30;1,37;;;;;;;;;;;;;;;;
;1,30;1,67;1,30;0,15;;;;;;;;;;;;;;;;
;1,30;0,41;1,30;1,14;;;;;;;;;;;;;;;;
;1,30;-1,62;1,30;0,02;;;;;;;;;;;;;;;;
;1,30;-0,32;1,30;-0,74;;;;;;;;;;;;;;;;
;1,30;-0,47;1,30;0,22;;;;;;;;;;;;;;;;
;1,30;1,41;1,30;0,08;;;;;;;;;;;;;;;;
;1,30;-0,21;1,30;-2,69;;;;;;;;;;;;;;;;
;1,30;-2,31;1,30;0,14;;;;;;;;;;;;;;;;
;1,30;-3,41;1,30;-1,32;;;;;;;;;;;;;;;;
;1,30;-0,60;1,30;-1,94;;;;;;;;;;;;;;;;
;1,30;-0,62;1,30;-2,13;;;;;;;;;;;;;;;;
;1,30;-0,57;1,30;0,07;;;;;;;;;;;;;;;;
;1,31;-1,68;1,31;-0,64;;;;;;;;;;;;;;;;
;1,31;0,19;1,31;0,88;;;;;;;;;;;;;;;;
;1,31;1,25;1,31;0,73;;;;;;;;;;;;;;;;
;1,31;3,07;1,31;1,94;;;;;;;;;;;;;;;;
;1,31;1,67;1,31;-0,33;;;;;;;;;;;;;;;;
;1,31;-0,26;1,31;1,50;;;;;;;;;;;;;;;;
;1,31;-1,50;1,31;0,99;;;;;;;;;;;;;;;;
;1,31;1,08;1,31;-0,42;;;;;;;;;;;;;;;;
;1,31;0,80;1,31;-1,73;;;;;;;;;;;;;;;;
;1,31;-0,76;1,31;1,27;;;;;;;;;;;;;;;;
;1,31;-1,29;1,31;0,65;;;;;;;;;;;;;;;;
;1,31;1,15;1,31;0,82;;;;;;;;;;;;;;;;
;1,31;2,71;1,31;1,51;;;;;;;;;;;;;;;;
;1,31;3,17;1,31;1,87;;;;;;;;;;;;;;;;
;1,31;1,37;1,31;0,72;;;;;;;;;;;;;;;;
;1,31;-0,76;1,31;-0,31;;;;;;;;;;;;;;;;
;1,31;-2,35;1,31;-0,03;;;;;;;;;;;;;;;;
;1,31;-0,95;1,31;-1,18;;;;;;;;;;;;;;;;
;1,31;-0,47;1,31;-3,88;;;;;;;;;;;;;;;;
;1,31;-2,77;1,31;-1,11;;;;;;;;;;;;;;;;
;1,31;-3,43;1,31;-0,46;;;;;;;;;;;;;;;;
;1,31;-0,89;1,31;-1,24;;;;;;;;;;;;;;;;
;1,31;1,60;1,31;0,70;;;;;;;;;;;;;;;;
;1,31;2,92;1,31;2,17;;;;;;;;;;;;;;;;
;1,31;2,88;1,31;1,42;;;;;;;;;;;;;;;;
;1,31;0,92;1,31;0,55;;;;;;;;;;;;;;;;
;1,31;-0,83;1,31;1,68;;;;;;;;;;;;;;;;
;1,31;-0,11;1,31;0,16;;;;;;;;;;;;;;;;
;1,31;0,80;1,31;-2,16;;;;;;;;;;;;;;;;
;1,31;-1,06;1,31;-0,21;;;;;;;;;;;;;;;;
;1,31;-1,91;1,31;0,51;;;;;;;;;;;;;;;;
;1,31;-0,39;1,31;-0,33;;;;;;;;;;;;;;;;
;1,31;1,52;1,31;-0,24;;;;;;;;;;;;;;;;
;1,31;1,19;1,31;0,44;;;;;;;;;;;;;;;;
;1,31;0,04;1,31;0,00;;;;;;;;;;;;;;;;
;1,31;-1,53;1,31;-1,08;;;;;;;;;;;;;;;;
;1,31;-1,75;1,31;0,21;;;;;;;;;;;;;;;;
;1,31;-0,09;1,31;0,11;;;;;;;;;;;;;;;;
;1,31;1,80;1,31;-1,37;;;;;;;;;;;;;;;;
;1,31;0,06;1,31;0,04;;;;;;;;;;;;;;;;
;1,31;-1,28;1,31;1,08;;;;;;;;;;;;;;;;
;1,32;-0,66;1,32;0,26;;;;;;;;;;;;;;;;
;1,32;1,55;1,32;-0,76;;;;;;;;;;;;;;;;
;1,32;0,39;1,32;-0,75;;;;;;;;;;;;;;;;
;1,32;-0,90;1,32;0,98;;;;;;;;;;;;;;;;
;1,32;-1,74;1,32;-2,94;;;;;;;;;;;;;;;;
;1,32;-2,22;1,32;-0,47;;;;;;;;;;;;;;;;
;1,32;-1,25;1,32;0,03;;;;;;;;;;;;;;;;
;1,32;0,99;1,32;-1,99;;;;;;;;;;;;;;;;
;1,32;0,09;1,32;0,48;;;;;;;;;;;;;;;;
;1,32;-0,23;1,32;1,25;;;;;;;;;;;;;;;;
;1,32;0,70;1,32;2,23;;;;;;;;;;;;;;;;
;1,32;3,39;1,32;0,41;;;;;;;;;;;;;;;;
;1,32;1,98;1,32;-0,35;;;;;;;;;;;;;;;;
;1,32;-0,84;1,32;2,22;;;;;;;;;;;;;;;;
;1,32;-1,79;1,32;-1,80;;;;;;;;;;;;;;;;
;1,32;-1,28;1,32;-0,84;;;;;;;;;;;;;;;;
;1,32;-0,72;1,32;-0,60;;;;;;;;;;;;;;;;
;1,32;0,09;1,32;-1,55;;;;;;;;;;;;;;;;
;1,32;-0,89;1,32;0,56;;;;;;;;;;;;;;;;
;1,32;-0,14;1,32;0,10;;;;;;;;;;;;;;;;
;1,32;0,50;1,32;0,86;;;;;;;;;;;;;;;;
;1,32;1,98;1,32;1,07;;;;;;;;;;;;;;;;
;1,32;1,54;1,32;0,23;;;;;;;;;;;;;;;;
;1,32;0,65;1,32;2,30;;;;;;;;;;;;;;;;
;1,32;0,44;1,32;-0,30;;;;;;;;;;;;;;;;
;1,32;0,29;1,32;0,13;;;;;;;;;;;;;;;;
;1,32;-0,19;1,32;0,96;;;;;;;;;;;;;;;;
;1,32;0,47;1,32;-1,21;;;;;;;;;;;;;;;;
;1,32;-0,59;1,32;0,26;;;;;;;;;;;;;;;;
;1,32;-0,51;1,32;-0,54;;;;;;;;;;;;;;;;
;1,32;-0,86;1,32;0,31;;;;;;;;;;;;;;;;
;1,32;1,02;1,32;1,49;;;;;;;;;;;;;;;;
;1,32;1,88;1,32;-1,28;;;;;;;;;;;;;;;;
;1,32;0,77;1,32;1,68;;;;;;;;;;;;;;;;
;1,32;-0,74;1,32;-0,86;;;;;;;;;;;;;;;;
;1,32;-1,48;1,32;-1,35;;;;;;;;;;;;;;;;
;1,32;-2,17;1,32;-0,72;;;;;;;;;;;;;;;;
;1,32;-1,01;1,32;-1,87;;;;;;;;;;;;;;;;
;1,32;-0,75;1,32;0,32;;;;;;;;;;;;;;;;
;1,32;0,85;1,32;0,35;;;;;;;;;;;;;;;;
;1,32;1,38;1,32;1,18;;;;;;;;;;;;;;;;
;1,33;2,21;1,33;2,03;;;;;;;;;;;;;;;;
;1,33;1,62;1,33;0,07;;;;;;;;;;;;;;;;
;1,33;0,48;1,33;1,45;;;;;;;;;;;;;;;;
;1,33;-0,72;1,33;-0,61;;;;;;;;;;;;;;;;
;1,33;-0,73;1,33;-0,33;;;;;;;;;;;;;;;;
;1,33;-0,71;1,33;0,50;;;;;;;;;;;;;;;;
;1,33;1,19;1,33;0,81;;;;;;;;;;;;;;;;
;1,33;2,09;1,33;1,42;;;;;;;;;;;;;;;;
;1,33;2,42;1,33;0,85;;;;;;;;;;;;;;;;
;1,33;0,51;1,33;1,38;;;;;;;;;;;;;;;;
;1,33;0,02;1,33;0,10;;;;;;;;;;;;;;;;
;1,33;-1,32;1,33;-2,00;;;;;;;;;;;;;;;;
;1,33;-1,79;1,33;0,09;;;;;;;;;;;;;;;;
;1,33;-1,37;1,33;-1,15;;;;;;;;;;;;;;;;
;1,33;0,54;1,33;0,43;;;;;;;;;;;;;;;;
;1,33;1,39;1,33;0,40;;;;;;;;;;;;;;;;
;1,33;1,72;1,33;1,21;;;;;;;;;;;;;;;;
;1,33;0,91;1,33;1,83;;;;;;;;;;;;;;;;
;1,33;1,16;1,33;-0,45;;;;;;;;;;;;;;;;
;1,33;-0,58;1,33;0,30;;;;;;;;;;;;;;;;
;1,33;-0,69;1,33;-0,50;;;;;;;;;;;;;;;;
;1,33;-1,68;1,33;-2,74;;;;;;;;;;;;;;;;
;1,33;-2,10;1,33;-0,39;;;;;;;;;;;;;;;;
;1,33;-2,04;1,33;-2,63;;;;;;;;;;;;;;;;
;1,33;-1,20;1,33;-0,70;;;;;;;;;;;;;;;;
;1,33;-0,77;1,33;-1,19;;;;;;;;;;;;;;;;
;1,33;-0,17;1,33;-0,48;;;;;;;;;;;;;;;;
;1,33;-0,27;1,33;0,63;;;;;;;;;;;;;;;;
;1,33;0,42;1,33;-1,76;;;;;;;;;;;;;;;;
;1,33;-1,15;1,33;0,66;;;;;;;;;;;;;;;;
;1,33;-0,34;1,33;0,51;;;;;;;;;;;;;;;;
;1,33;0,37;1,33;-1,16;;;;;;;;;;;;;;;;
;1,33;0,81;1,33;1,49;;;;;;;;;;;;;;;;
;1,33;0,52;1,33;-0,47;;;;;;;;;;;;;;;;
;1,33;0,24;1,33;1,17;;;;;;;;;;;;;;;;
;1,33;0,18;1,33;0,30;;;;;;;;;;;;;;;;
;1,33;0,53;1,33;-1,10;;;;;;;;;;;;;;;;
;1,33;-0,99;1,33;0,02;;;;;;;;;;;;;;;;
;1,33;-1,51;1,33;-2,89;;;;;;;;;;;;;;;;
;1,33;-3,50;1,33;-1,34;;;;;;;;;;;;;;;;
;1,33;-2,13;1,33;-0,26;;;;;;;;;;;;;;;;
;1,34;-0,06;1,34;-2,53;;;;;;;;;;;;;;;;
;1,34;0,94;1,34;1,89;;;;;;;;;;;;;;;;
;1,34;1,47;1,34;0,56;;;;;;;;;;;;;;;;
;1,34;1,52;1,34;0,55;;;;;;;;;;;;;;;;
;1,34;-0,00;1,34;0,35;;;;;;;;;;;;;;;;
;1,34;-0,90;1,34;-0,95;;;;;;;;;;;;;;;;
;1,34;-1,78;1,34;-0,29;;;;;;;;;;;;;;;;
;1,34;-1,18;1,34;-2,93;;;;;;;;;;;;;;;;
;1,34;-2,13;1,34;-0,07;;;;;;;;;;;;;;;;
;1,34;-0,19;1,34;1,43;;;;;;;;;;;;;;;;
;1,34;1,92;1,34;-2,11;;;;;;;;;;;;;;;;
;1,34;1,14;1,34;2,22;;;;;;;;;;;;;;;;
;1,34;0,51;1,34;2,37;;;;;;;;;;;;;;;;
;1,34;2,09;1,34;0,71;;;;;;;;;;;;;;;;
;1,34;1,73;1,34;0,11;;;;;;;;;;;;;;;;
;1,34;0,16;1,34;0,78;;;;;;;;;;;;;;;;
;1,34;-1,00;1,34;0,89;;;;;;;;;;;;;;;;
;1,34;-0,31;1,34;-2,57;;;;;;;;;;;;;;;;
;1,34;-1,45;1,34;0,95;;;;;;;;;;;;;;;;
;1,34;0,65;1,34;2,54;;;;;;;;;;;;;;;;
;1,34;3,05;1,34;-1,75;;;;;;;;;;;;;;;;
;1,34;1,67;1,34;1,59;;;;;;;;;;;;;;;;
;1,34;-0,63;1,34;2,55;;;;;;;;;;;;;;;;
;1,34;0,91;1,34;1,11;;;;;;;;;;;;;;;;
;1,34;2,08;1,34;-0,88;;;;;;;;;;;;;;;;
;1,34;0,72;1,34;-0,13;;;;;;;;;;;;;;;;
;1,34;-1,75;1,34;1,22;;;;;;;;;;;;;;;;
;1,34;-1,28;1,34;-3,98;;;;;;;;;;;;;;;;
;1,34;-3,53;1,34;-2,27;;;;;;;;;;;;;;;;
;1,34;-2,63;1,34;2,26;;;;;;;;;;;;;;;;
;1,34;1,35;1,34;-2,76;;;;;;;;;;;;;;;;
;1,34;2,39;1,34;-0,20;;;;;;;;;;;;;;;;
;1,34;-0,28;1,34;2,55;;;;;;;;;;;;;;;;
;1,34;0,86;1,34;3,26;;;;;;;;;;;;;;;;
;1,34;3,12;1,34;-0,93;;;;;;;;;;;;;;;;
;1,34;2,03;1,34;-0,07;;;;;;;;;;;;;;;;
;1,34;-1,54;1,34;1,87;;;;;;;;;;;;;;;;
;1,34;-2,00;1,34;-3,88;;;;;;;;;;;;;;;;
;1,34;-4,01;1,34;-2,78;;;;;;;;;;;;;;;;
;1,34;-3,14;1,34;1,35;;;;;;;;;;;;;;;;
;1,34;0,96;1,34;-1,56;;;;;;;;;;;;;;;;
;1,35;3,22;1,35;0,28;;;;;;;;;;;;;;;;
;1,35;1,70;1,35;3,54;;;;;;;;;;;;;;;;
;1,35;2,44;1,35;4,33;;;;;;;;;;;;;;;;
;1,35;3,84;1,35;0,13;;;;;;;;;;;;;;;;
;1,35;2,13;1,35;0,48;;;;;;;;;;;;;;;;
;1,35;-1,54;1,35;1,66;;;;;;;;;;;;;;;;
;1,35;-2,06;1,35;-2,99;;;;;;;;;;;;;;;;
;1,35;-3,12;1,35;-2,25;;;;;;;;;;;;;;;;
;1,35;-1,97;1,35;1,08;;;;;;;;;;;;;;;;
;1,35;1,09;1,35;-1,22;;;;;;;;;;;;;;;;
;1,35;2,34;1,35;-0,00;;;;;;;;;;;;;;;;
;1,35;0,43;1,35;1,27;;;;;;;;;;;;;;;;
;1,35;-0,19;1,35;2,07;;;;;;;;;;;;;;;;
;1,35;0,80;1,35;-1,56;;;;;;;;;;;;;;;;
;1,35;-0,25;1,35;-1,85;;;;;;;;;;;;;;;;
;1,35;-2,44;1,35;1,14;;;;;;;;;;;;;;;;
;1,35;-1,42;1,35;-2,90;;;;;;;;;;;;;;;;
;1,35;-1,69;1,35;-2,56;;;;;;;;;;;;;;;;
;1,35;-1,78;1,35;2,11;;;;;;;;;;;;;;;;
;1,35;1,27;1,35;-0,45;;;;;;;;;;;;;;;;
;1,35;2,25;1,35;-1,58;;;;;;;;;;;;;;;;
;1,35;-0,53;1,35;1,12;;;;;;;;;;;;;;;;
;1,35;-1,75;1,35;0,78;;;;;;;;;;;;;;;;
;1,35;-0,52;1,35;-1,51;;;;;;;;;;;;;;;;
;1,35;0,15;1,35;-1,29;;;;;;;;;;;;;;;;
;1,35;-0,38;1,35;1,99;;;;;;;;;;;;;;;;
;1,35;1,35;1,35;1,18;;;;;;;;;;;;;;;;
;1,35;2,39;1,35;-0,30;;;;;;;;;;;;;;;;
;1,35;1,50;1,35;4,30;;;;;;;;;;;;;;;;
;1,35;2,79;1,35;2,99;;;;;;;;;;;;;;;;
;1,35;3,78;1,35;0,20;;;;;;;;;;;;;;;;
;1,35;1,37;1,35;1,98;;;;;;;;;;;;;;;;
;1,35;-0,65;1,35;1,04;;;;;;;;;;;;;;;;
;1,35;-0,95;1,35;-1,27;;;;;;;;;;;;;;;;
;1,35;-1,21;1,35;-1,89;;;;;;;;;;;;;;;;
;1,35;-1,67;1,35;0,30;;;;;;;;;;;;;;;;
;1,35;-0,10;1,35;0,09;;;;;;;;;;;;;;;;
;1,35;1,34;1,35;-0,72;;;;;;;;;;;;;;;;
;1,35;1,29;1,35;2,64;;;;;;;;;;;;;;;;
;1,35;1,88;1,35;1,23;;;;;;;;;;;;;;;;
;1,35;1,42;1,35;-1,09;;;;;;;;;;;;;;;;
;1,36;-1,22;1,36;0,64;;;;;;;;;;;;;;;;
;1,36;-1,91;1,36;-0,12;;;;;;;;;;;;;;;;
;1,36;-0,76;1,36;-2,17;;;;;;;;;;;;;;;;
;1,36;-0,83;1,36;-1,99;;;;;;;;;;;;;;;;
;1,36;-1,68;1,36;0,40;;;;;;;;;;;;;;;;
;1,36;-0,72;1,36;-0,75;;;;;;;;;;;;;;;;
;1,36;0,28;1,36;-0,76;;;;;;;;;;;;;;;;
;1,36;0,60;1,36;1,27;;;;;;;;;;;;;;;;
;1,36;0,93;1,36;0,03;;;;;;;;;;;;;;;;
;1,36;0,20;1,36;-1,36;;;;;;;;;;;;;;;;
;1,36;-2,05;1,36;-0,62;;;;;;;;;;;;;;;;
;1,36;-2,37;1,36;0,13;;;;;;;;;;;;;;;;
;1,36;-0,24;1,36;-1,30;;;;;;;;;;;;;;;;
;1,36;0,90;1,36;-1,70;;;;;;;;;;;;;;;;
;1,36;-0,69;1,36;0,43;;;;;;;;;;;;;;;;
;1,36;-1,15;1,36;-0,05;;;;;;;;;;;;;;;;
;1,36;-0,80;1,36;-1,25;;;;;;;;;;;;;;;;
;1,36;-0,19;1,36;0,16;;;;;;;;;;;;;;;;
;1,36;0,09;1,36;-0,52;;;;;;;;;;;;;;;;
;1,36;-0,04;1,36;-1,04;;;;;;;;;;;;;;;;
;1,36;-1,72;1,36;-1,57;;;;;;;;;;;;;;;;
;1,36;-2,38;1,36;0,34;;;;;;;;;;;;;;;;
;1,36;-0,50;1,36;-0,41;;;;;;;;;;;;;;;;
;1,36;1,47;1,36;-1,75;;;;;;;;;;;;;;;;
;1,36;0,08;1,36;1,09;;;;;;;;;;;;;;;;
;1,36;-0,12;1,36;1,68;;;;;;;;;;;;;;;;
;1,36;0,88;1,36;-0,23;;;;;;;;;;;;;;;;
;1,36;1,29;1,36;0,10;;;;;;;;;;;;;;;;
;1,36;-0,19;1,36;0,07;;;;;;;;;;;;;;;;
;1,36;-0,90;1,36;0,16;;;;;;;;;;;;;;;;
;1,36;-1,16;1,36;-2,16;;;;;;;;;;;;;;;;
;1,36;-1,62;1,36;-0,76;;;;;;;;;;;;;;;;
;1,36;-1,29;1,36;0,30;;;;;;;;;;;;;;;;
;1,36;0,70;1,36;-0,99;;;;;;;;;;;;;;;;
;1,36;0,77;1,36;0,07;;;;;;;;;;;;;;;;
;1,36;0,39;1,36;1,59;;;;;;;;;;;;;;;;
;1,36;0,69;1,36;0,37;;;;;;;;;;;;;;;;
;1,36;0,92;1,36;0,24;;;;;;;;;;;;;;;;
;1,36;0,27;1,36;0,31;;;;;;;;;;;;;;;;
;1,36;-0,13;1,36;0,96;;;;;;;;;;;;;;;;
;1,36;0,44;1,36;-0,23;;;;;;;;;;;;;;;;
;1,37;0,35;1,37;-0,49;;;;;;;;;;;;;;;;
;1,37;-0,32;1,37;1,25;;;;;;;;;;;;;;;;
;1,37;0,45;1,37;0,13;;;;;;;;;;;;;;;;
;1,37;0,74;1,37;-0,80;;;;;;;;;;;;;;;;
;1,37;-0,16;1,37;1,51;;;;;;;;;;;;;;;;
;1,37;0,40;1,37;-0,08;;;;;;;;;;;;;;;;
;1,37;0,19;1,37;-0,95;;;;;;;;;;;;;;;;
;1,37;-0,62;1,37;-0,03;;;;;;;;;;;;;;;;
;1,37;-1,27;1,37;0,02;;;;;;;;;;;;;;;;
;1,37;0,18;1,37;0,34;;;;;;;;;;;;;;;;
;1,37;0,82;1,37;-2,00;;;;;;;;;;;;;;;;
;1,37;-0,45;1,37;1,48;;;;;;;;;;;;;;;;
;1,37;-0,23;1,37;2,01;;;;;;;;;;;;;;;;
;1,37;2,54;1,37;1,23;;;;;;;;;;;;;;;;
;1,37;3,85;1,37;2,36;;;;;;;;;;;;;;;;
;1,37;3,12;1,37;1,59;;;;;;;;;;;;;;;;
;1,37;0,61;1,37;1,66;;;;;;;;;;;;;;;;
;1,37;-0,73;1,37;0,12;;;;;;;;;;;;;;;;
;1,37;-0,87;1,37;0,71;;;;;;;;;;;;;;;;
;1,37;1,23;1,37;1,23;;;;;;;;;;;;;;;;
;1,37;2,36;1,37;-1,18;;;;;;;;;;;;;;;;
;1,37;0,53;1,37;1,92;;;;;;;;;;;;;;;;
;1,37;-0,19;1,37;2,44;;;;;;;;;;;;;;;;
;1,37;1,91;1,37;0,90;;;;;;;;;;;;;;;;
;1,37;2,90;1,37;0,58;;;;;;;;;;;;;;;;
;1,37;1,15;1,37;-0,70;;;;;;;;;;;;;;;;
;1,37;-2,68;1,37;-1,47;;;;;;;;;;;;;;;;
;1,37;-5,00;1,37;-3,34;;;;;;;;;;;;;;;;
;1,37;-4,82;1,37;-2,63;;;;;;;;;;;;;;;;
