C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\LaRocha.1_M2.xdf;03.10.19;11:54:57;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;0,77;-0,10;0,77;-0,41;;;;;;;;;;;;;;;;
;0,77;-0,79;0,77;-0,90;;;;;;;;;;;;;;;;
;0,77;-1,27;0,77;-0,85;;;;;;;;;;;;;;;;
;0,77;-1,27;0,77;-0,50;;;;;;;;;;;;;;;;
;0,77;-0,79;0,77;-0,23;;;;;;;;;;;;;;;;
;0,77;-0,44;0,77;-0,14;;;;;;;;;;;;;;;;
;0,77;0,17;0,77;0,77;;;;;;;;;;;;;;;;
;0,77;1,34;0,77;1,33;;;;;;;;;;;;;;;;
;0,77;1,98;0,77;1,03;;;;;;;;;;;;;;;;
;0,77;1,68;0,77;1,10;;;;;;;;;;;;;;;;
;0,77;1,78;0,77;0,86;;;;;;;;;;;;;;;;
;0,77;0,93;0,77;0,18;;;;;;;;;;;;;;;;
;0,77;0,02;0,77;0,07;;;;;;;;;;;;;;;;
;0,77;-0,54;0,77;-0,38;;;;;;;;;;;;;;;;
;0,77;-1,04;0,77;-0,21;;;;;;;;;;;;;;;;
;0,77;-0,95;0,77;-1,23;;;;;;;;;;;;;;;;
;0,77;-1,92;0,77;-1,23;;;;;;;;;;;;;;;;
;0,77;-1,17;0,77;0,44;;;;;;;;;;;;;;;;
;0,77;0,34;0,77;0,08;;;;;;;;;;;;;;;;
;0,77;0,33;0,77;0,61;;;;;;;;;;;;;;;;
;0,77;1,25;0,77;0,84;;;;;;;;;;;;;;;;
;0,77;1,65;0,77;0,76;;;;;;;;;;;;;;;;
;0,77;1,21;0,77;-0,15;;;;;;;;;;;;;;;;
;0,77;0,10;0,77;-0,17;;;;;;;;;;;;;;;;
;0,77;-0,26;0,77;-0,16;;;;;;;;;;;;;;;;
;0,77;-0,71;0,77;-0,26;;;;;;;;;;;;;;;;
;0,77;-0,91;0,77;-0,16;;;;;;;;;;;;;;;;
;0,77;-0,63;0,77;-0,39;;;;;;;;;;;;;;;;
;0,77;-0,73;0,77;-1,13;;;;;;;;;;;;;;;;
;0,77;-1,09;0,77;-0,02;;;;;;;;;;;;;;;;
;0,78;0,34;0,78;0,42;;;;;;;;;;;;;;;;
;0,78;0,38;0,78;-0,06;;;;;;;;;;;;;;;;
;0,78;0,36;0,78;0,18;;;;;;;;;;;;;;;;
;0,78;0,32;0,78;-0,73;;;;;;;;;;;;;;;;
;0,78;-0,42;0,78;0,22;;;;;;;;;;;;;;;;
;0,78;0,14;0,78;-0,05;;;;;;;;;;;;;;;;
;0,78;-0,33;0,78;0,03;;;;;;;;;;;;;;;;
;0,78;-0,09;0,78;0,29;;;;;;;;;;;;;;;;
;0,78;0,19;0,78;-0,36;;;;;;;;;;;;;;;;
;0,78;-0,42;0,78;-0,67;;;;;;;;;;;;;;;;
;0,78;-0,65;0,78;-1,16;;;;;;;;;;;;;;;;
;0,78;-1,34;0,78;-0,83;;;;;;;;;;;;;;;;
;0,78;-0,94;0,78;-0,39;;;;;;;;;;;;;;;;
;0,78;-0,82;0,78;-0,12;;;;;;;;;;;;;;;;
;0,78;-0,01;0,78;0,34;;;;;;;;;;;;;;;;
;0,78;0,17;0,78;-1,48;;;;;;;;;;;;;;;;
;0,78;-1,12;0,78;-0,36;;;;;;;;;;;;;;;;
;0,78;0,19;0,78;1,18;;;;;;;;;;;;;;;;
;0,78;1,40;0,78;1,53;;;;;;;;;;;;;;;;
;0,78;1,58;0,78;0,87;;;;;;;;;;;;;;;;
;0,78;1,28;0,78;0,14;;;;;;;;;;;;;;;;
;0,78;0,55;0,78;-0,19;;;;;;;;;;;;;;;;
;0,78;0,00;0,78;0,32;;;;;;;;;;;;;;;;
;0,78;0,03;0,78;0,91;;;;;;;;;;;;;;;;
;0,78;0,51;0,78;0,98;;;;;;;;;;;;;;;;
;0,78;0,55;0,78;0,65;;;;;;;;;;;;;;;;
;0,78;0,79;0,78;0,46;;;;;;;;;;;;;;;;
;0,78;0,47;0,78;-0,67;;;;;;;;;;;;;;;;
;0,78;-0,33;0,78;0,86;;;;;;;;;;;;;;;;
;0,78;0,99;0,78;0,43;;;;;;;;;;;;;;;;
;0,78;-0,00;0,78;-0,25;;;;;;;;;;;;;;;;
;0,78;-0,17;0,78;0,45;;;;;;;;;;;;;;;;
;0,78;0,34;0,78;-0,03;;;;;;;;;;;;;;;;
;0,78;-0,09;0,78;0,01;;;;;;;;;;;;;;;;
;0,78;-0,13;0,78;0,01;;;;;;;;;;;;;;;;
;0,78;0,16;0,78;0,67;;;;;;;;;;;;;;;;
;0,78;0,63;0,78;0,34;;;;;;;;;;;;;;;;
;0,78;0,52;0,78;0,78;;;;;;;;;;;;;;;;
;0,78;0,95;0,78;0,26;;;;;;;;;;;;;;;;
;0,78;0,52;0,78;1,00;;;;;;;;;;;;;;;;
;0,78;1,24;0,78;0,51;;;;;;;;;;;;;;;;
;0,79;0,30;0,79;-0,48;;;;;;;;;;;;;;;;
;0,79;-0,50;0,79;-0,25;;;;;;;;;;;;;;;;
;0,79;-0,45;0,79;0,51;;;;;;;;;;;;;;;;
;0,79;0,33;0,79;0,71;;;;;;;;;;;;;;;;
;0,79;0,07;0,79;-1,47;;;;;;;;;;;;;;;;
;0,79;-1,62;0,79;-1,34;;;;;;;;;;;;;;;;
;0,79;-1,15;0,79;0,02;;;;;;;;;;;;;;;;
;0,79;-0,02;0,79;0,61;;;;;;;;;;;;;;;;
;0,79;0,25;0,79;-0,11;;;;;;;;;;;;;;;;
;0,79;0,07;0,79;-0,19;;;;;;;;;;;;;;;;
;0,79;0,16;0,79;-0,98;;;;;;;;;;;;;;;;
;0,79;-0,79;0,79;-1,12;;;;;;;;;;;;;;;;
;0,79;-1,18;0,79;-0,60;;;;;;;;;;;;;;;;
;0,79;-0,85;0,79;0,06;;;;;;;;;;;;;;;;
;0,79;-0,40;0,79;-0,30;;;;;;;;;;;;;;;;
;0,79;-0,51;0,79;-0,36;;;;;;;;;;;;;;;;
;0,79;-0,20;0,79;-0,51;;;;;;;;;;;;;;;;
;0,79;-0,22;0,79;0,24;;;;;;;;;;;;;;;;
;0,79;0,69;0,79;0,98;;;;;;;;;;;;;;;;
;0,79;1,12;0,79;0,66;;;;;;;;;;;;;;;;
;0,79;1,03;0,79;0,68;;;;;;;;;;;;;;;;
;0,79;0,88;0,79;-0,35;;;;;;;;;;;;;;;;
;0,79;-0,27;0,79;-0,61;;;;;;;;;;;;;;;;
;0,79;-0,81;0,79;-0,18;;;;;;;;;;;;;;;;
;0,79;-0,51;0,79;0,35;;;;;;;;;;;;;;;;
;0,79;-0,41;0,79;-1,02;;;;;;;;;;;;;;;;
;0,79;-1,41;0,79;-0,48;;;;;;;;;;;;;;;;
;0,79;-0,35;0,79;-0,20;;;;;;;;;;;;;;;;
;0,79;-0,32;0,79;-0,66;;;;;;;;;;;;;;;;
;0,79;-0,47;0,79;0,11;;;;;;;;;;;;;;;;
;0,79;0,42;0,79;0,88;;;;;;;;;;;;;;;;
;0,79;1,32;0,79;1,25;;;;;;;;;;;;;;;;
;0,79;1,40;0,79;-0,42;;;;;;;;;;;;;;;;
;0,79;-0,14;0,79;-0,23;;;;;;;;;;;;;;;;
;0,79;0,27;0,79;1,06;;;;;;;;;;;;;;;;
;0,79;0,93;0,79;1,26;;;;;;;;;;;;;;;;
;0,79;1,00;0,79;0,88;;;;;;;;;;;;;;;;
;0,79;0,64;0,79;-0,29;;;;;;;;;;;;;;;;
;0,79;-0,14;0,79;-0,09;;;;;;;;;;;;;;;;
;0,79;-0,04;0,79;-0,21;;;;;;;;;;;;;;;;
;0,79;-0,56;0,79;-0,41;;;;;;;;;;;;;;;;
;0,80;-0,70;0,80;0,46;;;;;;;;;;;;;;;;
;0,80;0,29;0,80;0,59;;;;;;;;;;;;;;;;
;0,80;0,41;0,80;-0,08;;;;;;;;;;;;;;;;
;0,80;0,11;0,80;0,00;;;;;;;;;;;;;;;;
;0,80;0,33;0,80;-0,24;;;;;;;;;;;;;;;;
;0,80;-0,08;0,80;0,13;;;;;;;;;;;;;;;;
;0,80;0,22;0,80;-0,02;;;;;;;;;;;;;;;;
;0,80;-0,34;0,80;-0,82;;;;;;;;;;;;;;;;
;0,80;-0,93;0,80;-0,89;;;;;;;;;;;;;;;;
;0,80;-1,34;0,80;-1,78;;;;;;;;;;;;;;;;
;0,80;-2,06;0,80;-0,39;;;;;;;;;;;;;;;;
;0,80;-0,58;0,80;0,36;;;;;;;;;;;;;;;;
;0,80;0,12;0,80;0,29;;;;;;;;;;;;;;;;
;0,80;0,54;0,80;-0,57;;;;;;;;;;;;;;;;
;0,80;-0,29;0,80;-1,94;;;;;;;;;;;;;;;;
;0,80;-1,35;0,80;-0,92;;;;;;;;;;;;;;;;
;0,80;-0,94;0,80;-0,60;;;;;;;;;;;;;;;;
;0,80;-0,95;0,80;0,69;;;;;;;;;;;;;;;;
;0,80;0,33;0,80;0,25;;;;;;;;;;;;;;;;
;0,80;0,02;0,80;-1,06;;;;;;;;;;;;;;;;
;0,80;-0,79;0,80;-1,03;;;;;;;;;;;;;;;;
;0,80;-0,59;0,80;-0,25;;;;;;;;;;;;;;;;
;0,80;-0,25;0,80;-0,07;;;;;;;;;;;;;;;;
;0,80;-0,25;0,80;0,20;;;;;;;;;;;;;;;;
;0,80;0,19;0,80;0,79;;;;;;;;;;;;;;;;
;0,80;1,11;0,80;0,75;;;;;;;;;;;;;;;;
;0,80;0,84;0,80;-0,23;;;;;;;;;;;;;;;;
;0,80;0,31;0,80;0,90;;;;;;;;;;;;;;;;
;0,80;1,23;0,80;1,23;;;;;;;;;;;;;;;;
;0,80;1,38;0,80;1,24;;;;;;;;;;;;;;;;
;0,80;0,97;0,80;-0,49;;;;;;;;;;;;;;;;
;0,80;-0,35;0,80;0,90;;;;;;;;;;;;;;;;
;0,80;1,01;0,80;0,22;;;;;;;;;;;;;;;;
;0,80;-0,50;0,80;-1,12;;;;;;;;;;;;;;;;
;0,80;-1,32;0,80;-0,09;;;;;;;;;;;;;;;;
;0,80;-0,32;0,80;0,35;;;;;;;;;;;;;;;;
;0,80;0,00;0,80;-0,67;;;;;;;;;;;;;;;;
;0,80;-1,17;0,80;-1,69;;;;;;;;;;;;;;;;
;0,80;-1,34;0,80;0,27;;;;;;;;;;;;;;;;
;0,80;0,44;0,80;0,36;;;;;;;;;;;;;;;;
;0,80;0,19;0,80;-0,04;;;;;;;;;;;;;;;;
;0,81;0,14;0,81;-0,28;;;;;;;;;;;;;;;;
;0,81;0,13;0,81;0,16;;;;;;;;;;;;;;;;
;0,81;0,54;0,81;0,26;;;;;;;;;;;;;;;;
;0,81;0,18;0,81;-0,03;;;;;;;;;;;;;;;;
;0,81;0,05;0,81;0,06;;;;;;;;;;;;;;;;
;0,81;-0,17;0,81;-0,72;;;;;;;;;;;;;;;;
;0,81;-0,84;0,81;-0,46;;;;;;;;;;;;;;;;
;0,81;-0,84;0,81;-1,34;;;;;;;;;;;;;;;;
;0,81;-1,67;0,81;-0,22;;;;;;;;;;;;;;;;
;0,81;-0,21;0,81;0,85;;;;;;;;;;;;;;;;
;0,81;0,66;0,81;0,62;;;;;;;;;;;;;;;;
;0,81;1,09;0,81;1,61;;;;;;;;;;;;;;;;
;0,81;2,35;0,81;0,87;;;;;;;;;;;;;;;;
;0,81;1,46;0,81;-0,16;;;;;;;;;;;;;;;;
;0,81;0,39;0,81;0,55;;;;;;;;;;;;;;;;
;0,81;0,84;0,81;1,43;;;;;;;;;;;;;;;;
;0,81;0,91;0,81;0,05;;;;;;;;;;;;;;;;
;0,81;-0,70;0,81;-0,80;;;;;;;;;;;;;;;;
;0,81;-1,12;0,81;-0,46;;;;;;;;;;;;;;;;
;0,81;-0,82;0,81;-0,43;;;;;;;;;;;;;;;;
;0,81;-1,00;0,81;-0,77;;;;;;;;;;;;;;;;
;0,81;-0,92;0,81;0,43;;;;;;;;;;;;;;;;
;0,81;0,62;0,81;0,35;;;;;;;;;;;;;;;;
;0,81;0,52;0,81;0,05;;;;;;;;;;;;;;;;
;0,81;0,60;0,81;-0,03;;;;;;;;;;;;;;;;
;0,81;0,38;0,81;-0,11;;;;;;;;;;;;;;;;
;0,81;0,18;0,81;0,52;;;;;;;;;;;;;;;;
;0,81;0,48;0,81;0,37;;;;;;;;;;;;;;;;
;0,81;0,01;0,81;-0,45;;;;;;;;;;;;;;;;
;0,81;-0,52;0,81;0,50;;;;;;;;;;;;;;;;
;0,81;0,46;0,81;0,25;;;;;;;;;;;;;;;;
;0,81;0,06;0,81;0,04;;;;;;;;;;;;;;;;
;0,81;0,00;0,81;-0,49;;;;;;;;;;;;;;;;
;0,81;-0,40;0,81;0,36;;;;;;;;;;;;;;;;
;0,81;0,58;0,81;0,45;;;;;;;;;;;;;;;;
;0,81;0,18;0,81;-0,36;;;;;;;;;;;;;;;;
;0,81;-0,25;0,81;-0,07;;;;;;;;;;;;;;;;
;0,81;-0,07;0,81;-0,16;;;;;;;;;;;;;;;;
;0,81;-0,15;0,81;0,25;;;;;;;;;;;;;;;;
;0,81;0,07;0,81;-0,23;;;;;;;;;;;;;;;;
;0,81;-0,35;0,81;-0,25;;;;;;;;;;;;;;;;
;0,82;-0,12;0,82;0,44;;;;;;;;;;;;;;;;
;0,82;0,55;0,82;0,73;;;;;;;;;;;;;;;;
;0,82;0,88;0,82;0,78;;;;;;;;;;;;;;;;
;0,82;0,93;0,82;0,07;;;;;;;;;;;;;;;;
;0,82;0,37;0,82;0,23;;;;;;;;;;;;;;;;
;0,82;0,34;0,82;-0,45;;;;;;;;;;;;;;;;
;0,82;-0,63;0,82;0,05;;;;;;;;;;;;;;;;
;0,82;-0,15;0,82;-0,19;;;;;;;;;;;;;;;;
;0,82;-0,83;0,82;-0,81;;;;;;;;;;;;;;;;
;0,82;-0,99;0,82;-0,48;;;;;;;;;;;;;;;;
;0,82;-0,80;0,82;-0,75;;;;;;;;;;;;;;;;
;0,82;-0,65;0,82;0,76;;;;;;;;;;;;;;;;
;0,82;0,89;0,82;0,40;;;;;;;;;;;;;;;;
;0,82;0,54;0,82;0,38;;;;;;;;;;;;;;;;
;0,82;1,11;0,82;0,89;;;;;;;;;;;;;;;;
;0,82;1,19;0,82;-0,02;;;;;;;;;;;;;;;;
;0,82;0,42;0,82;1,16;;;;;;;;;;;;;;;;
;0,82;1,20;0,82;0,27;;;;;;;;;;;;;;;;
;0,82;-0,04;0,82;0,15;;;;;;;;;;;;;;;;
;0,82;0,09;0,82;0,27;;;;;;;;;;;;;;;;
;0,82;-0,21;0,82;-0,98;;;;;;;;;;;;;;;;
;0,82;-1,28;0,82;-0,55;;;;;;;;;;;;;;;;
;0,82;-0,84;0,82;-0,40;;;;;;;;;;;;;;;;
;0,82;-0,70;0,82;-0,38;;;;;;;;;;;;;;;;
;0,82;-0,68;0,82;-0,78;;;;;;;;;;;;;;;;
;0,82;-0,65;0,82;0,34;;;;;;;;;;;;;;;;
;0,82;0,71;0,82;0,70;;;;;;;;;;;;;;;;
;0,82;0,91;0,82;0,35;;;;;;;;;;;;;;;;
;0,82;0,77;0,82;0,03;;;;;;;;;;;;;;;;
;0,82;0,35;0,82;-0,40;;;;;;;;;;;;;;;;
;0,82;-0,16;0,82;0,37;;;;;;;;;;;;;;;;
;0,82;0,22;0,82;-0,30;;;;;;;;;;;;;;;;
;0,82;-0,98;0,82;-1,77;;;;;;;;;;;;;;;;
;0,82;-2,24;0,82;-1,88;;;;;;;;;;;;;;;;
;0,82;-2,43;0,82;-1,70;;;;;;;;;;;;;;;;
;0,82;-2,22;0,82;-0,74;;;;;;;;;;;;;;;;
;0,82;-1,29;0,82;-0,78;;;;;;;;;;;;;;;;
;0,82;-0,75;0,82;0,55;;;;;;;;;;;;;;;;
;0,82;1,28;0,82;1,34;;;;;;;;;;;;;;;;
;0,82;2,28;0,82;1,65;;;;;;;;;;;;;;;;
;0,82;2,82;0,82;0,98;;;;;;;;;;;;;;;;
;0,83;1,84;0,83;0,55;;;;;;;;;;;;;;;;
;0,83;1,30;0,83;1,23;;;;;;;;;;;;;;;;
;0,83;1,07;0,83;0,77;;;;;;;;;;;;;;;;
;0,83;0,08;0,83;-0,15;;;;;;;;;;;;;;;;
;0,83;-1,04;0,83;-0,77;;;;;;;;;;;;;;;;
;0,83;-1,49;0,83;-1,08;;;;;;;;;;;;;;;;
;0,83;-1,82;0,83;-0,76;;;;;;;;;;;;;;;;
;0,83;-1,25;0,83;-0,83;;;;;;;;;;;;;;;;
;0,83;-1,20;0,83;-0,45;;;;;;;;;;;;;;;;
;0,83;-0,06;0,83;0,72;;;;;;;;;;;;;;;;
;0,83;1,14;0,83;0,69;;;;;;;;;;;;;;;;
;0,83;1,44;0,83;0,76;;;;;;;;;;;;;;;;
;0,83;1,45;0,83;0,30;;;;;;;;;;;;;;;;
;0,83;0,96;0,83;0,71;;;;;;;;;;;;;;;;
;0,83;0,96;0,83;0,76;;;;;;;;;;;;;;;;
;0,83;0,53;0,83;0,27;;;;;;;;;;;;;;;;
;0,83;-0,18;0,83;-0,41;;;;;;;;;;;;;;;;
;0,83;-0,90;0,83;-0,57;;;;;;;;;;;;;;;;
;0,83;-0,90;0,83;0,09;;;;;;;;;;;;;;;;
;0,83;-0,30;0,83;0,17;;;;;;;;;;;;;;;;
;0,83;-0,01;0,83;0,41;;;;;;;;;;;;;;;;
;0,83;0,55;0,83;0,38;;;;;;;;;;;;;;;;
;0,83;0,85;0,83;0,66;;;;;;;;;;;;;;;;
;0,83;1,07;0,83;-0,12;;;;;;;;;;;;;;;;
;0,83;0,04;0,83;-0,60;;;;;;;;;;;;;;;;
;0,83;-0,49;0,83;-0,22;;;;;;;;;;;;;;;;
;0,83;-0,58;0,83;-0,80;;;;;;;;;;;;;;;;
;0,83;-1,45;0,83;-0,74;;;;;;;;;;;;;;;;
;0,83;-1,12;0,83;-0,30;;;;;;;;;;;;;;;;
;0,83;-0,71;0,83;-0,77;;;;;;;;;;;;;;;;
;0,83;-0,85;0,83;-0,74;;;;;;;;;;;;;;;;
;0,83;-0,66;0,83;-1,15;;;;;;;;;;;;;;;;
;0,83;-0,98;0,83;-0,95;;;;;;;;;;;;;;;;
;0,83;-0,75;0,83;0,09;;;;;;;;;;;;;;;;
;0,83;0,27;0,83;0,49;;;;;;;;;;;;;;;;
;0,83;0,38;0,83;-0,83;;;;;;;;;;;;;;;;
;0,83;-0,65;0,83;-0,14;;;;;;;;;;;;;;;;
;0,83;0,40;0,83;0,61;;;;;;;;;;;;;;;;
;0,83;0,52;0,83;0,15;;;;;;;;;;;;;;;;
;0,83;0,38;0,83;1,70;;;;;;;;;;;;;;;;
;0,83;1,97;0,83;1,14;;;;;;;;;;;;;;;;
;0,84;1,18;0,84;-0,53;;;;;;;;;;;;;;;;
;0,84;-0,41;0,84;-0,83;;;;;;;;;;;;;;;;
;0,84;-0,60;0,84;0,78;;;;;;;;;;;;;;;;
;0,84;0,52;0,84;1,34;;;;;;;;;;;;;;;;
;0,84;0,67;0,84;0,05;;;;;;;;;;;;;;;;
;0,84;-0,38;0,84;-1,24;;;;;;;;;;;;;;;;
;0,84;-0,96;0,84;-0,18;;;;;;;;;;;;;;;;
;0,84;-0,08;0,84;0,07;;;;;;;;;;;;;;;;
;0,84;-0,08;0,84;0,83;;;;;;;;;;;;;;;;
;0,84;0,71;0,84;-0,29;;;;;;;;;;;;;;;;
;0,84;-0,28;0,84;-0,31;;;;;;;;;;;;;;;;
;0,84;0,09;0,84;-0,99;;;;;;;;;;;;;;;;
;0,84;-1,33;0,84;-1,84;;;;;;;;;;;;;;;;
;0,84;-1,83;0,84;-0,25;;;;;;;;;;;;;;;;
;0,84;-0,73;0,84;0,06;;;;;;;;;;;;;;;;
;0,84;-0,32;0,84;-0,17;;;;;;;;;;;;;;;;
;0,84;-0,35;0,84;-0,19;;;;;;;;;;;;;;;;
;0,84;0,46;0,84;0,67;;;;;;;;;;;;;;;;
;0,84;1,17;0,84;0,83;;;;;;;;;;;;;;;;
;0,84;1,44;0,84;0,74;;;;;;;;;;;;;;;;
;0,84;0,95;0,84;-0,36;;;;;;;;;;;;;;;;
;0,84;-0,09;0,84;-0,42;;;;;;;;;;;;;;;;
;0,84;-0,71;0,84;-0,90;;;;;;;;;;;;;;;;
;0,84;-1,38;0,84;-0,01;;;;;;;;;;;;;;;;
;0,84;-0,70;0,84;-0,36;;;;;;;;;;;;;;;;
;0,84;-1,11;0,84;-1,23;;;;;;;;;;;;;;;;
;0,84;-1,40;0,84;-0,77;;;;;;;;;;;;;;;;
;0,84;-0,53;0,84;0,66;;;;;;;;;;;;;;;;
;0,84;1,12;0,84;1,12;;;;;;;;;;;;;;;;
;0,84;1,25;0,84;-0,00;;;;;;;;;;;;;;;;
;0,84;0,92;0,84;1,61;;;;;;;;;;;;;;;;
;0,84;2,33;0,84;0,76;;;;;;;;;;;;;;;;
;0,84;1,08;0,84;1,38;;;;;;;;;;;;;;;;
;0,84;1,66;0,84;0,71;;;;;;;;;;;;;;;;
;0,84;0,27;0,84;-0,53;;;;;;;;;;;;;;;;
;0,84;-0,68;0,84;0,17;;;;;;;;;;;;;;;;
;0,84;-0,43;0,84;-0,41;;;;;;;;;;;;;;;;
;0,84;-1,17;0,84;-1,40;;;;;;;;;;;;;;;;
;0,84;-2,15;0,84;-1,72;;;;;;;;;;;;;;;;
;0,84;-1,95;0,84;-0,60;;;;;;;;;;;;;;;;
;0,84;-0,85;0,84;-0,35;;;;;;;;;;;;;;;;
;0,85;-0,49;0,85;-0,31;;;;;;;;;;;;;;;;
;0,85;0,04;0,85;-0,14;;;;;;;;;;;;;;;;
;0,85;0,40;0,85;0,04;;;;;;;;;;;;;;;;
;0,85;0,80;0,85;0,95;;;;;;;;;;;;;;;;
;0,85;1,25;0,85;-0,17;;;;;;;;;;;;;;;;
;0,85;0,07;0,85;0,61;;;;;;;;;;;;;;;;
;0,85;0,91;0,85;0,64;;;;;;;;;;;;;;;;
;0,85;0,39;0,85;0,14;;;;;;;;;;;;;;;;
;0,85;0,02;0,85;-0,16;;;;;;;;;;;;;;;;
;0,85;-0,48;0,85;-0,27;;;;;;;;;;;;;;;;
;0,85;-0,27;0,85;0,54;;;;;;;;;;;;;;;;
;0,85;0,17;0,85;-0,31;;;;;;;;;;;;;;;;
;0,85;-0,48;0,85;-0,15;;;;;;;;;;;;;;;;
;0,85;-0,02;0,85;0,38;;;;;;;;;;;;;;;;
;0,85;0,52;0,85;0,24;;;;;;;;;;;;;;;;
;0,85;0,22;0,85;-0,29;;;;;;;;;;;;;;;;
;0,85;-0,12;0,85;0,02;;;;;;;;;;;;;;;;
;0,85;0,19;0,85;0,58;;;;;;;;;;;;;;;;
;0,85;0,65;0,85;0,73;;;;;;;;;;;;;;;;
;0,85;0,59;0,85;0,09;;;;;;;;;;;;;;;;
;0,85;0,25;0,85;0,54;;;;;;;;;;;;;;;;
;0,85;0,72;0,85;-0,09;;;;;;;;;;;;;;;;
;0,85;-0,36;0,85;-1,68;;;;;;;;;;;;;;;;
;0,85;-1,93;0,85;-0,94;;;;;;;;;;;;;;;;
;0,85;-1,03;0,85;0,62;;;;;;;;;;;;;;;;
;0,85;0,08;0,85;0,72;;;;;;;;;;;;;;;;
;0,85;0,59;0,85;1,01;;;;;;;;;;;;;;;;
;0,85;1,25;0,85;-0,77;;;;;;;;;;;;;;;;
;0,85;-0,20;0,85;-0,51;;;;;;;;;;;;;;;;
;0,85;0,21;0,85;0,19;;;;;;;;;;;;;;;;
;0,85;0,10;0,85;0,47;;;;;;;;;;;;;;;;
;0,85;0,35;0,85;1,03;;;;;;;;;;;;;;;;
;0,85;0,61;0,85;-0,11;;;;;;;;;;;;;;;;
;0,85;-0,10;0,85;0,16;;;;;;;;;;;;;;;;
;0,85;0,26;0,85;-0,28;;;;;;;;;;;;;;;;
;0,85;-0,42;0,85;-0,88;;;;;;;;;;;;;;;;
;0,85;-1,07;0,85;-0,95;;;;;;;;;;;;;;;;
;0,85;-1,28;0,85;-0,73;;;;;;;;;;;;;;;;
;0,85;-1,01;0,85;-0,38;;;;;;;;;;;;;;;;
;0,85;-0,81;0,85;-0,74;;;;;;;;;;;;;;;;
;0,85;-0,70;0,85;0,38;;;;;;;;;;;;;;;;
;0,86;0,74;0,86;0,77;;;;;;;;;;;;;;;;
;0,86;1,11;0,86;0,35;;;;;;;;;;;;;;;;
;0,86;0,93;0,86;0,69;;;;;;;;;;;;;;;;
;0,86;1,40;0,86;0,92;;;;;;;;;;;;;;;;
;0,86;1,13;0,86;-0,21;;;;;;;;;;;;;;;;
;0,86;-0,36;0,86;-0,72;;;;;;;;;;;;;;;;
;0,86;-0,97;0,86;-0,43;;;;;;;;;;;;;;;;
;0,86;-1,02;0,86;-0,27;;;;;;;;;;;;;;;;
;0,86;-0,98;0,86;-0,49;;;;;;;;;;;;;;;;
;0,86;-1,06;0,86;-0,73;;;;;;;;;;;;;;;;
;0,86;-0,74;0,86;-0,25;;;;;;;;;;;;;;;;
;0,86;-0,11;0,86;-0,23;;;;;;;;;;;;;;;;
;0,86;0,05;0,86;-0,03;;;;;;;;;;;;;;;;
;0,86;0,37;0,86;0,65;;;;;;;;;;;;;;;;
;0,86;1,16;0,86;1,11;;;;;;;;;;;;;;;;
;0,86;1,45;0,86;0,74;;;;;;;;;;;;;;;;
;0,86;0,92;0,86;-0,85;;;;;;;;;;;;;;;;
;0,86;-0,87;0,86;-1,07;;;;;;;;;;;;;;;;
;0,86;-1,11;0,86;-0,65;;;;;;;;;;;;;;;;
;0,86;-1,50;0,86;-0,84;;;;;;;;;;;;;;;;
;0,86;-1,55;0,86;-0,27;;;;;;;;;;;;;;;;
;0,86;-0,86;0,86;-0,41;;;;;;;;;;;;;;;;
;0,86;-0,31;0,86;0,71;;;;;;;;;;;;;;;;
;0,86;1,21;0,86;0,69;;;;;;;;;;;;;;;;
;0,86;1,27;0,86;0,14;;;;;;;;;;;;;;;;
;0,86;0,94;0,86;0,26;;;;;;;;;;;;;;;;
;0,86;0,75;0,86;-0,01;;;;;;;;;;;;;;;;
;0,86;0,04;0,86;-0,11;;;;;;;;;;;;;;;;
;0,86;-0,57;0,86;-0,83;;;;;;;;;;;;;;;;
;0,86;-1,45;0,86;-0,69;;;;;;;;;;;;;;;;
;0,86;-1,27;0,86;-0,68;;;;;;;;;;;;;;;;
;0,86;-1,20;0,86;0,21;;;;;;;;;;;;;;;;
;0,86;0,31;0,86;1,24;;;;;;;;;;;;;;;;
;0,86;1,36;0,86;0,61;;;;;;;;;;;;;;;;
;0,86;1,49;0,86;1,76;;;;;;;;;;;;;;;;
;0,86;2,75;0,86;1,05;;;;;;;;;;;;;;;;
